//upload from from www.nndc.bnl.gov/nudat2 using
//		curl https://www.nndc.bnl.gov/nudat2/reCenter.jsp -d z=%d -d n=%d -S -o data_z%d_n%d.html
//03/2019
//Z N spin parity
//
42 66 0+
43 66 (5/2+)
44 66 0+
45 66 (7/2+)
46 66 0+
47 66 1/2-
48 66 0+
49 66 9/2+
50 66 0+
51 66 5/2+
52 66 0+
53 66 5/2+
54 66 0+
55 66 3/2(+)
56 66 0+
40 67 NA
41 67 (2+)
42 67 (7/2-)
43 67 (2+)
44 67 5/2+
45 67 (1+)
46 67 (5/2+)
47 67 1+
48 67 1/2+
49 67 1+
50 67 1/2+
51 67 1+
52 67 1/2+
53 67 2-
54 67 5/2(+)
55 67 1+
56 67 5/2(+)
57 67 (8-)
41 68 (5/2)
42 68 0+
43 68 (5/2+)
44 68 0+
45 68 (7/2+)
46 68 0+
47 68 1/2-
48 68 0+
49 68 9/2+
50 68 0+
51 68 5/2+
52 68 0+
53 68 5/2+
54 68 0+
55 68 1/2+
56 68 0+
57 68 (3/2+)
58 68 0+
41 69 NA
42 69 NA
43 69 NA
44 69 (1/2+)
45 69 1+
46 69 (5/2+)
47 69 (0-)
48 69 1/2+
49 69 1+
50 69 1/2+
51 69 1+
52 69 1/2+
53 69 1+
54 69 (1/2)+
55 69 1+
56 69 1/2(+)
57 69 (5+)
58 69 (1/2+)
59 69 4,5,6
43 70 >5/2
44 70 0+
45 70 (7/2+)
46 70 0+
47 70 (1/2-)
48 70 0+
49 70 9/2+
50 70 0+
51 70 5/2+
52 70 0+
53 70 5/2+
54 70 0+
55 70 1/2(+)
56 70 0+
57 70 (11/2-)
58 70 0+
59 70 (3/2+)
60 70 0+
43 71 >4
44 71 (3/2+)
45 71 1+
46 71 (5/2+)
47 71 1(-)
48 71 3/2+
49 71 1+
50 71 3/2+
51 71 2-
52 71 1/2+
53 71 2-
54 71 1/2(+)
55 71 1+
56 71 1/2+
57 71 (5+)
58 71 5/2+
59 71 (7,8)
60 71 (5/2+)
43 72 NA
44 72 0+
45 72 (7/2+)
46 72 0+
47 72 (1/2-)
48 72 0+
49 72 9/2+
50 72 0+
51 72 7/2+
52 72 0+
53 72 5/2+
54 72 0+
55 72 1/2+
56 72 0+
57 72 (3/2+)
58 72 0+
59 72 (3/2+)
60 72 0+
61 72 (3/2+)
44 73 NA
45 73 NA
46 73 NA
47 73 3(+)
48 73 (3/2+)
49 73 1+
50 73 11/2-
51 73 3-
52 73 1/2+
53 73 2-
54 73 1/2+
55 73 1+
56 73 1/2+
57 73 3(+)
58 73 7/2+
59 73 (2)+
60 73 (7/2+)
61 73 (2+)
62 73 (3/2+,5/2+)
45 74 (7/2+)
46 74 0+
47 74 (7/2+)
48 74 0+
49 74 (9/2)+
