#e494s decalage piedestal QDC 10 (Si etalons); base sur SiLi_10 
#run reference piedestal : 291
#run reference gene et bruit : 293
#
#QDC=numero du codeur 
#run list: | DeltaGeneGG | DeltaBruitGG | DeltaGenePG | DeltaBruitPG
#
+DeltaPed
QDC=10 
506: GG 11.05 4.80401 PG 3.94202 3.45299
507: GG 11.71 4.82101 PG 4.25403 3.50999
508: GG 11.8801 4.76001 PG 4.02301 3.29899
509: GG 500 5.21401 PG 500 3.63799
510: GG 12.8101 5.21401 PG 4.31003 3.63799
511: GG 13.4399 5.21401 PG 4.66 3.63799
512: GG 13.78 5.21401 PG 4.96103 500
513: GG 500 5.38901 PG 500 4.12099
514: GG 13.6401 5.48501 PG 4.74301 4.04199
515: GG 13.24 5.60301 PG 5.056 4.21699
516: GG 500 4.88601 PG 500 3.67499
517: GG 7.6001 2.86401 PG 2.99701 2.23199
518: GG 5.19995 2.61101 PG 2.03702 1.95199
519: GG 500 1.85801 PG 500 1.69399
520: GG 500 1.41601 PG 500 1.13199
521: GG 4.11011 1.14701 PG 1.53702 1.09299
522: GG 500 1.49201 PG 500 1.33499
523: GG 3.30005 0.641006 PG 1.16 0.831993
524: GG 1.79004 0.521006 PG 0.471008 0.510993
525: GG 1.72998 0.353006 PG 0.820007 0.424993
526: GG 500 0.356006 PG 500 0.774993
527: GG 500 1.96501 PG 500 1.47599
528: GG 500 2.55901 PG 500 1.90499
529: GG 500 2.49501 PG 500 2.05399
530: GG 500 3.00101 PG 500 1.97799
531: GG 500 2.72801 PG 500 2.06399
532: GG 500 3.50101 PG 500 2.57499
!
