Run 8842  09-MAY-01 18:28:58 
Total   25930 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 8 10  8        0    0.000    0.000   25930   38.540    0.526
 8 11  7        0    0.000    0.000   25930   29.113    0.326
 8 11  8        0    0.000    0.000   25930   38.267    0.474
 8 12  7        0    0.000    0.000   25930   29.366    0.483
 8 12  8        0    0.000    0.000   25930   39.016    0.472
 8 13  7        0    0.000    0.000   25930   26.104    0.369
 8 13  8        0    0.000    0.000   25930   34.265    0.486
 8 14  7        0    0.000    0.000   25930   26.350    0.497
 8 14  8        0    0.000    0.000   25930   36.315    0.503
 8 15  7        0    0.000    0.000   25930   23.843    0.547
 8 15  8        0    0.000    0.000   25930   34.014    0.580
 8 16  7        0    0.000    0.000   25930   25.439    0.540
 8 16  8        0    0.000    0.000   25930   37.469    0.564
 8 17  7        0    0.000    0.000   25930   23.816    0.534
 8 17  8        0    0.000    0.000   25930   35.303    0.529
 8 18  7        0    0.000    0.000   25930   25.285    0.466
 8 18  8        0    0.000    0.000   25930   35.370    0.536
 8 19  7        0    0.000    0.000   25930   22.669    0.584
 8 19  8        0    0.000    0.000   25930   32.160    0.528
 8 20  7        0    0.000    0.000   25930   23.282    0.464
 8 20  8        0    0.000    0.000   25930   33.670    0.589
 8 21  7        0    0.000    0.000   25930   19.409    0.602
 8 21  8        0    0.000    0.000   25930   30.699    0.648
 8 22  7        0    0.000    0.000   25930   17.030    0.589
 8 22  8        0    0.000    0.000   25930   26.658    0.640
 8 23  7        0    0.000    0.000   25930   19.397    0.601
 8 23  8        0    0.000    0.000   25930   30.123    0.593
 8 24  7        0    0.000    0.000   25930   19.895    0.666
 8 24  8        0    0.000    0.000   25930   27.972    0.672
 9  1  7        0    0.000    0.000   25930   26.275    0.447
 9  1  8        0    0.000    0.000   25930   32.743    0.469
 9  2  7        0    0.000    0.000   25930   28.095    0.293
 9  2  8        0    0.000    0.000   25930   36.345    0.520
 9  3  7        0    0.000    0.000   25930   30.800    0.400
 9  3  8        0    0.000    0.000   25930   38.326    0.478
 9  4  7        0    0.000    0.000   25930   31.273    0.446
 9  4  8        0    0.000    0.000   25930   38.053    0.475
 9  5  7        0    0.000    0.000   25930   30.232    0.422
 9  5  8        0    0.000    0.000   25930   37.465    0.505
 9  6  7        0    0.000    0.000   25930   30.539    0.500
 9  6  8        0    0.000    0.000   25930   36.441    0.513
 9  7  7        0    0.000    0.000   25930   31.025    0.245
 9  7  8        0    0.000    0.000   25930   38.918    0.533
 9  8  7        0    0.000    0.000   25930   30.998    0.255
 9  8  8        0    0.000    0.000   25930   39.233    0.451
 9  9  7        0    0.000    0.000   25930   31.055    0.248
 9  9  8        0    0.000    0.000   25930   38.076    0.535
 9 10  7        0    0.000    0.000   25930   33.269    0.443
 9 10  8        0    0.000    0.000   25930   41.156    0.494
 9 11  7        0    0.000    0.000   25930   29.729    0.462
 9 11  8        0    0.000    0.000   25930   36.743    0.495
 9 12  7        0    0.000    0.000   25930   28.079    0.289
 9 12  8        0    0.000    0.000   25930   34.145    0.498
 9 13  7        0    0.000    0.000   25930   26.735    0.491
 9 13  8        0    0.000    0.000   25930   32.483    0.526
 9 14  7        0    0.000    0.000   25930   27.148    0.369
 9 14  8        0    0.000    0.000   25930   36.063    0.507
 9 15  7        0    0.000    0.000   25930   27.180    0.388
 9 15  8        0    0.000    0.000   25930   34.687    0.561
 9 16  7        0    0.000    0.000   25930   25.054    0.379
 9 16  8        0    0.000    0.000   25930   31.118    0.497
 9 17  7        0    0.000    0.000   25930   25.177    0.384
