Run 7645  18-APR-01 14:09:04 
Total    3981 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 9 11  4        0    0.000    0.000    3981   69.636    2.071
 9 11  5        0    0.000    0.000    3981   76.080    0.498
 9 12  4        0    0.000    0.000    3981   73.386    2.134
 9 12  5        0    0.000    0.000    3981   75.230    0.513
 9 13  4        0    0.000    0.000    3981   68.095    2.095
 9 13  5        0    0.000    0.000    3981   73.517    0.527
 9 14  4        0    0.000    0.000    3981   74.528    2.102
 9 14  5        0    0.000    0.000    3981   73.522    0.529
 9 15  4        0    0.000    0.000    3981   62.879    2.263
 9 15  5        0    0.000    0.000    3981   71.935    0.492
 9 16  4        0    0.000    0.000    3981   68.648    2.080
 9 16  5        0    0.000    0.000    3981   72.912    0.506
 9 17  4        0    0.000    0.000    3981  102.925    5.426
 9 17  5        0    0.000    0.000    3981   72.269    0.607
 9 18  4        0    0.000    0.000    3981   98.972    5.716
 9 18  5        0    0.000    0.000    3981   75.962    0.655
 9 19  4        0    0.000    0.000    3981  109.856    2.079
 9 19  5        0    0.000    0.000    3981   70.216    0.536
 9 20  4        0    0.000    0.000    3981  110.516    2.113
 9 20  5        0    0.000    0.000    3981   74.631    0.555
 9 21  4        0    0.000    0.000    3981  108.003    2.053
 9 21  5        0    0.000    0.000    3981   76.196    0.555
 9 22  4        0    0.000    0.000    3981   77.021    2.052
 9 22  5        0    0.000    0.000    3981   75.507    0.561
 9 23  4        0    0.000    0.000    3981  116.712    5.651
 9 23  5        0    0.000    0.000    3981   71.610    0.632
 9 24  4        0    0.000    0.000    3981  105.166    5.713
 9 24  5        0    0.000    0.000    3981   77.783    0.683
