Run 6772  11-APR-01 10:22:21 
Total   32494 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 8  9  5        0    0.000    0.000   32494   70.425    0.507
 8 10  4        0    0.000    0.000   32494   91.128    2.040
 8 10  5        0    0.000    0.000   32494   70.816    0.432
 8 11  1        0    0.000    0.000   32494  102.282   54.505
 8 11  2        0    0.000    0.000   32494   86.712    3.673
 8 11  4        0    0.000    0.000   32494   91.971    2.362
 8 11  5        0    0.000    0.000   32494   70.392    0.507
 8 12  4        0    0.000    0.000   32494   96.191    2.044
 8 12  5        0    0.000    0.000   32494   70.326    0.493
 8 13  1        0    0.000    0.000   32494  107.146   47.364
 8 13  2        0    0.000    0.000   32494   85.797    3.173
 8 13  4        0    0.000    0.000   32494   91.931    2.040
 8 13  5        0    0.000    0.000   32494   71.413    0.507
 8 14  4        0    0.000    0.000   32494   92.910    2.087
 8 14  5        0    0.000    0.000   32494   71.428    0.509
 8 15  1        0    0.000    0.000   32494   92.490   35.931
 8 15  2        0    0.000    0.000   32494   88.026    2.472
 8 15  4        0    0.000    0.000   32494   91.342    2.077
 8 15  5        0    0.000    0.000   32494   71.542    0.509
 8 16  4        0    0.000    0.000   32494  101.427    2.114
 8 16  5        0    0.000    0.000   32494   71.005    0.415
 8 17  1        0    0.000    0.000   32494  102.479   68.223
 8 17  2        0    0.000    0.000   32494   86.439    4.509
 8 17  4        0    0.000    0.000   32494   63.562    5.309
 8 17  5        0    0.000    0.000   32494   75.953    0.640
 8 18  4        0    0.000    0.000   32494   60.356    5.334
 8 18  5        0    0.000    0.000   32494   76.112    0.660
 8 19  1        0    0.000    0.000   32494   97.387   65.952
 8 19  2        0    0.000    0.000   32494   85.772    4.481
 8 19  4        0    0.000    0.000   32494   59.741    2.106
 8 19  5        0    0.000    0.000   32494   78.237    0.585
 8 20  4        0    0.000    0.000   32494   58.911    2.122
 8 20  5        0    0.000    0.000   32494   76.884    0.571
 8 21  1        0    0.000    0.000   32494   95.579   43.274
 8 21  2        0    0.000    0.000   32494   85.523    2.913
 8 21  4        0    0.000    0.000   32494   48.183    2.064
 8 21  5        0    0.000    0.000   32494   77.658    0.577
 8 22  4        0    0.000    0.000   32494   62.914    2.081
 8 22  5        0    0.000    0.000   32494   78.681    0.573
 8 23  1        0    0.000    0.000   32494   94.083   32.058
 8 23  2        0    0.000    0.000   32494   85.452    2.280
 8 23  4        0    0.000    0.000   32494   66.413    5.342
 8 23  5        0    0.000    0.000   32494   76.728    0.655
 8 24  4        0    0.000    0.000   32494   98.018  110.249
 8 24  5        0    0.000    0.000   32494   76.229    9.068
 9  1  4        0    0.000    0.000   32494   71.318    2.096
 9  1  5        0    0.000    0.000   32494   77.126    0.597
 9  2  4        0    0.000    0.000   32494   64.567    2.155
 9  2  5        0    0.000    0.000   32494   78.968    0.593
 9  3  4        0    0.000    0.000   32494   58.711    2.353
 9  3  5        0    0.000    0.000   32494   76.763    0.575
 9  4  4        0    0.000    0.000   32494   69.610    2.160
 9  4  5        0    0.000    0.000   32494   77.010    0.563
 9  5  4        0    0.000    0.000   32494   65.048    2.117
 9  5  5        0    0.000    0.000   32494   77.694    0.576
 9  6  4        0    0.000    0.000   32494   72.866    2.231
 9  6  5        0    0.000    0.000   32494   77.656    0.576
 9  7  4        0    0.000    0.000   32494   58.606    5.821
 9  7  5        0    0.000    0.000   32494   74.395    0.683
 9  8  4        0    0.000    0.000   32494   63.640    5.718
 9  8  5        0    0.000    0.000   32494   77.601    0.664
 9  9  4        0    0.000    0.000   32494   70.366    2.219
 9  9  5        0    0.000    0.000   32494   77.832    0.577
 9 10  4        0    0.000    0.000   32494   74.741    2.216
 9 10  5        0    0.000    0.000   32494   77.391    0.585
 9 11  4        0    0.000    0.000   32494   71.687    2.240
 9 11  5        0    0.000    0.000   32494   77.523    0.589
 9 12  4        0    0.000    0.000   32494   75.432    2.295
 9 12  5        0    0.000    0.000   32494   76.775    0.586
 9 13  4        0    0.000    0.000   32494   70.096    2.229
 9 13  5        0    0.000    0.000   32494   74.974    0.580
 9 14  4        0    0.000    0.000   32494   76.714    2.247
 9 14  5        0    0.000    0.000   32494   74.946    0.573
 9 15  4        0    0.000    0.000   32494   64.853    2.319
 9 15  5        0    0.000    0.000   32494   73.387    0.582
 9 16  4        0    0.000    0.000   32494   70.568    2.200
 9 16  5        0    0.000    0.000   32494   74.366    0.588
 9 17  4        0    0.000    0.000   32494  105.045    5.584
 9 17  5        0    0.000    0.000   32494   73.742    0.674
 9 18  4        0    0.000    0.000   32494  101.242    5.782
 9 18  5        0    0.000    0.000   32494   77.403    0.702
 9 19  4        0    0.000    0.000   32494  111.869    2.223
 9 19  5        0    0.000    0.000   32494   71.715    0.617
 9 20  4        0    0.000    0.000   32494  113.024    2.409
 9 20  5        0    0.000    0.000   32494   76.082    0.605
 9 21  4        0    0.000    0.000   32494  110.467    2.316
 9 21  5        0    0.000    0.000   32494   77.629    0.621
 9 22  4        0    0.000    0.000   32494   79.195    2.245
 9 22  5        0    0.000    0.000   32494   76.995    0.624
 9 23  4        0    0.000    0.000   32494  119.135    5.740
 9 23  5        0    0.000    0.000   32494   73.045    0.686
 9 24  4        0    0.000    0.000   32494  107.217    5.821
 9 24  5        0    0.000    0.000   32494   79.258    0.739
10  1  1        0    0.000    0.000   32494  106.635   34.758
