Run 8190  26-APR-01 14:54:40 
Total   10943 ev.  Physical       0 ev.
-------------------------------------------------------------
 c  m  t   n_phys ave_phys sig_phys  n_gene ave_gene sig_gene
 8 23  4        0    0.000    0.000   10943   66.793    5.287
 8 23  5        0    0.000    0.000   10943   77.180    0.652
 8 24  4        0    0.000    0.000   10943   95.274   35.003
 8 24  5        0    0.000    0.000   10943   76.629    2.416
 9  1  4        0    0.000    0.000   10943   72.160    2.011
 9  1  5        0    0.000    0.000   10943   77.660    0.581
 9  2  4        0    0.000    0.000   10943   64.876    2.129
 9  2  5        0    0.000    0.000   10943   79.499    0.590
 9  3  4        0    0.000    0.000   10943   58.849    2.301
 9  3  5        0    0.000    0.000   10943   77.181    0.585
 9  4  4        0    0.000    0.000   10943   70.041    2.074
 9  4  5        0    0.000    0.000   10943   77.500    0.570
 9  5  4        0    0.000    0.000   10943   65.665    2.005
 9  5  5        0    0.000    0.000   10943   78.155    0.577
 9  6  4        0    0.000    0.000   10943   73.199    2.192
 9  6  5        0    0.000    0.000   10943   78.141    0.578
 9  7  4        0    0.000    0.000   10943   59.054    4.117
 9  7  5        0    0.000    0.000   10943   74.919    0.617
 9  8  4        0    0.000    0.000   10943   63.470    5.730
 9  8  5        0    0.000    0.000   10943   78.092    0.670
 9  9  4        0    0.000    0.000   10943   71.004    2.051
 9  9  5        0    0.000    0.000   10943   78.353    0.571
 9 10  4        0    0.000    0.000   10943   74.742    2.053
 9 10  5        0    0.000    0.000   10943   77.950    0.549
 9 11  4        0    0.000    0.000   10943   72.286    2.074
 9 11  5        0    0.000    0.000   10943   78.064    0.558
 9 12  4        0    0.000    0.000   10943   75.821    2.174
 9 12  5        0    0.000    0.000   10943   77.359    0.567
 9 13  4        0    0.000    0.000   10943   70.460    2.107
 9 13  5        0    0.000    0.000   10943   75.488    0.561
 9 14  4        0    0.000    0.000   10943   76.967    2.064
 9 14  5        0    0.000    0.000   10943   75.466    0.565
 9 15  4        0    0.000    0.000   10943   65.176    2.219
 9 15  5        0    0.000    0.000   10943   73.878    0.548
 9 16  4        0    0.000    0.000   10943   70.817    2.103
 9 16  5        0    0.000    0.000   10943   74.901    0.553
 9 17  4        0    0.000    0.000   10943  105.294    5.479
 9 17  5        0    0.000    0.000   10943   74.247    0.645
 9 18  4        0    0.000    0.000   10943  102.127    5.676
 9 18  5        0    0.000    0.000   10943   77.946    0.682
 9 19  4        0    0.000    0.000   10943  112.256    2.058
 9 19  5        0    0.000    0.000   10943   72.231    0.578
 9 20  4        0    0.000    0.000   10943  114.528    2.090
 9 20  5        0    0.000    0.000   10943   76.521    0.592
 9 21  4        0    0.000    0.000   10943  111.932    2.089
 9 21  5        0    0.000    0.000   10943   78.124    0.596
 9 22  4        0    0.000    0.000   10943   79.995    2.077
 9 22  5        0    0.000    0.000   10943   77.475    0.598
 9 23  4        0    0.000    0.000   10943  118.629    5.646
 9 23  5        0    0.000    0.000   10943   73.633    0.659
 9 24  4        0    0.000    0.000   10943  107.730    5.729
 9 24  5        0    0.000    0.000   10943   79.799    0.717
10  1  1        0    0.000    0.000   10943  108.386   34.672
10  1  2        0    0.000    0.000   10943   86.373    2.361
10  2 10        0    0.000    0.000   10943   45.983    6.879
