Run | Tape | Buffers (save) | Events (save) | Faraday1 | Faraday2 | Length (min) | Size (MB) | Gene Direct | Gene Laser | Gene Elect | Gene Test | Gene MRQ | Gene TM | DEC | FC | OK | FT | AVL | OCD | OA | RAZ | Plastic (all) | Plastic (G) | Plastic (C) | Plastic (D) | Temps mort (%) | Trigger | Date (start) | Date (end) | Comments | Cahier | 
2 | 0 | 994 | 7231 | 0 | 0 | 1.4 | 15.5313 | 27808 | 0 | 0 | 0 | 0 | 9850 | 1690288 | 132085 | 132084 | 132084 | 132084 | 132084 | 132084 | 132084 | 0 | 0 | 0 | 0 | 35.4215 | M>=0 | 14-SEP-2005 09:18:27.00 | 14-SEP-2005 09:20:09.00 |  |  | 
3 | 0 | 592 | 4320 | 0 | 0 | 0.85 | 9.25 | 40670 | 0 | 0 | 0 | 0 | 14690 | 1714489 | 136410 | 136409 | 136409 | 136409 | 136409 | 136409 | 136409 | 0 | 0 | 0 | 0 | 36.12 | M>=0 | 14-SEP-2005 09:20:18.00 | 14-SEP-2005 09:21:13.00 |  |  | 
4 | 0 | 9640 | 1436749 | 0 | 0 | 5.06667 | 150.625 | 3542360 | 0 | 0 | 0 | 0 | 1264044 | 10177366 | 11819580 | 11819559 | 11819559 | 11819559 | 11819559 | 11819559 | 11819559 | 0 | 0 | 0 | 0 | 35.6837 | M>=0 | 14-SEP-2005 14:29:10.00 | 14-SEP-2005 14:34:12.00 |  |  | 
5 | 0 | 12702 | 1892761 | 0 | 0 | 5.73333 | 198.469 | 3607701 | 0 | 0 | 0 | 0 | 1289738 | 4425626 | 13712326 | 13712304 | 13712304 | 13712304 | 13712304 | 13712304 | 13712304 | 0 | 0 | 0 | 0 | 35.7496 | M>=0 | 14-SEP-2005 14:34:13.00 | 14-SEP-2005 14:40:05.00 |  |  | 
6 | 0 | 12708 | 1893797 | 0 | 0 | 5.83333 | 198.562 | 3674221 | 0 | 0 | 0 | 0 | 1316469 | 15645699 | 15606025 | 15605999 | 15605999 | 15605999 | 15605999 | 15605999 | 15605999 | 0 | 0 | 0 | 0 | 35.8299 | M>=0 | 14-SEP-2005 14:40:06.00 | 14-SEP-2005 14:46:01.00 |  |  | 
7 | 0 | 12704 | 1894006 | 0 | 0 | 5.83333 | 198.5 | 3740834 | 0 | 0 | 0 | 0 | 1343412 | 10107340 | 722940 | 722913 | 722913 | 722913 | 722913 | 722913 | 722913 | 0 | 0 | 0 | 0 | 35.9121 | M>=0 | 14-SEP-2005 14:46:03.00 | 14-SEP-2005 14:51:28.00 |  |  | 
8 | 0 | 12709 | 1894412 | 0 | 0 | 5.7 | 198.578 | 3805878 | 0 | 0 | 0 | 0 | 1368746 | 4298934 | 2617218 | 2617191 | 2617191 | 2617191 | 2617191 | 2617191 | 2617191 | 0 | 0 | 0 | 0 | 35.964 | M>=0 | 14-SEP-2005 14:51:29.00 | 14-SEP-2005 14:57:20.00 |  |  | 
9 | 0 | 11177 | 1666476 | 0 | 0 | 6.95 | 174.641 | 3884717 | 0 | 0 | 0 | 0 | 1412576 | 866029 | 4283817 | 4283790 | 4283790 | 4283790 | 4283790 | 4283790 | 4283790 | 0 | 0 | 0 | 0 | 36.3624 | M>=0 | 14-SEP-2005 14:57:21.00 | 14-SEP-2005 15:04:20.00 |  |  | 
10 | 0 | 12704 | 1846743 | 0 | 0 | 10.45 | 198.5 | 21982 | 0 | 0 | 0 | 0 | 3923 | 192426 | 155283 | 155283 | 155283 | 155283 | 155283 | 155283 | 155282 | 0 | 0 | 0 | 0 | 17.8464 | M>=0 | 14-SEP-2005 15:04:21.00 | 14-SEP-2005 15:15:04.00 |  |  | 
11 | 0 | 11657 | 1593090 | 0 | 0 | 19.7667 | 182.141 | 244525 | 0 | 0 | 0 | 0 | 44164 | 2185834 | 1748314 | 1748314 | 1748314 | 1748314 | 1748314 | 1748314 | 1748313 | 0 | 0 | 0 | 0 | 18.0611 | M>=0 | 14-SEP-2005 15:15:05.00 | 14-SEP-2005 15:34:28.00 |  |  | 
12 | 0 | 12702 | 1736478 | 0 | 0 | 21.3833 | 198.469 | 485537 | 0 | 0 | 0 | 0 | 87331 | 4352656 | 3484780 | 3484780 | 3484780 | 3484780 | 3484780 | 3484780 | 3484779 | 0 | 0 | 0 | 0 | 17.9865 | M>=0 | 14-SEP-2005 15:34:29.00 | 14-SEP-2005 15:56:11.00 |  |  | 
13 | 0 | 5201 | 710462 | 0 | 0 | 8.73333 | 81.2656 | 584307 | 0 | 0 | 0 | 0 | 105166 | 5241819 | 4195212 | 4195212 | 4195212 | 4195212 | 4195212 | 4195212 | 4195211 | 0 | 0 | 0 | 0 | 17.9984 | M>=0 | 14-SEP-2005 15:56:12.00 | 14-SEP-2005 16:05:04.00 |  |  | 
14 | 0 | 12702 | 1734015 | 0 | 0 | 21.35 | 198.469 | 824801 | 0 | 0 | 0 | 0 | 148356 | 7407404 | 5929301 | 5929301 | 5929301 | 5929301 | 5929301 | 5929301 | 5929300 | 0 | 0 | 0 | 0 | 17.9869 | M>=0 | 14-SEP-2005 16:05:05.00 | 14-SEP-2005 16:26:16.00 |  |  | 
15 | 0 | 5238 | 714933 | 0 | 0 | 8.8 | 81.8437 | 924203 | 0 | 0 | 0 | 0 | 166572 | 8312999 | 6644261 | 6644261 | 6644261 | 6644261 | 6644261 | 6644261 | 6644260 | 0 | 0 | 0 | 0 | 18.0233 | M>=0 | 14-SEP-2005 16:26:17.00 | 14-SEP-2005 16:35:11.00 |  |  | 
16 | 0 | 12701 | 1733859 | 0 | 0 | 21.3 | 198.453 | 1164168 | 0 | 0 | 0 | 0 | 209476 | 10477561 | 8378126 | 8378126 | 8378126 | 8378126 | 8378126 | 8378126 | 8378125 | 0 | 0 | 0 | 0 | 17.9936 | M>=0 | 14-SEP-2005 16:35:12.00 | 14-SEP-2005 16:56:21.00 |  |  | 
17 | 0 | 5240 | 715103 | 0 | 0 | 8.8 | 81.875 | 1263569 | 0 | 0 | 0 | 0 | 227495 | 11375984 | 9093259 | 9093259 | 9093259 | 9093259 | 9093259 | 9093259 | 9093258 | 0 | 0 | 0 | 0 | 18.0042 | M>=0 | 14-SEP-2005 16:56:22.00 | 14-SEP-2005 17:05:16.00 |  |  | 
18 | 0 | 12701 | 1733431 | 0 | 0 | 21.3 | 198.453 | 1503542 | 0 | 0 | 0 | 0 | 270202 | 13549747 | 10826671 | 10826671 | 10826671 | 10826671 | 10826671 | 10826671 | 10826670 | 0 | 0 | 0 | 0 | 17.971 | M>=0 | 14-SEP-2005 17:05:17.00 | 14-SEP-2005 17:26:26.00 |  |  | 
19 | 0 | 5253 | 716055 | 0 | 0 | 8.8 | 82.0781 | 1602993 | 0 | 0 | 0 | 0 | 288376 | 14456914 | 11542727 | 11542727 | 11542727 | 11542727 | 11542727 | 11542727 | 11542726 | 0 | 0 | 0 | 0 | 17.9898 | M>=0 | 14-SEP-2005 17:26:28.00 | 14-SEP-2005 17:35:22.00 |  |  | 
20 | 0 | 12403 | 1691615 | 0 | 0 | 20.8167 | 193.797 | 1837188 | 0 | 0 | 0 | 0 | 330271 | 16580317 | 13234296 | 13234296 | 13234296 | 13234296 | 13234296 | 13234296 | 13234295 | 0 | 0 | 0 | 0 | 17.977 | M>=0 | 14-SEP-2005 17:35:23.00 | 14-SEP-2005 17:56:17.00 |  |  | 
21 | 0 | 1494 | 161949 | 0 | 0 | 6.01667 | 23.3438 | 2280602 | 0 | 0 | 0 | 0 | 711915 | 2032537 | 13396246 | 13396246 | 13396246 | 13396246 | 13396246 | 13396246 | 13396245 | 0 | 0 | 0 | 0 | 31.2161 | M>=0 | 14-SEP-2005 18:30:05.00 | 14-SEP-2005 18:36:05.00 |  |  | 
22 | 0 | 6073 | 624566 | 0 | 0 | 23.3333 | 94.8906 | 2542510 | 0 | 0 | 0 | 0 | 734287 | 2722175 | 14020831 | 14020831 | 14020831 | 14020831 | 14020831 | 14020831 | 14020830 | 0 | 0 | 0 | 0 | 28.8804 | M>=0 | 14-SEP-2005 18:36:06.00 | 14-SEP-2005 18:59:16.00 |  |  | 
23 | 0 | 12705 | 1791364 | 0 | 0 | 8.7 | 198.516 | 2937892 | 0 | 0 | 0 | 0 | 1060015 | 11855186 | 15812123 | 15812122 | 15812122 | 15812122 | 15812122 | 15812122 | 15812121 | 0 | 0 | 0 | 0 | 36.0808 | M>=0 | 14-SEP-2005 19:26:02.00 | 14-SEP-2005 19:34:23.00 |  |  | 
24 | 0 | 4806 | 682588 | 0 | 0 | 2.55 | 75.0938 | 2967179 | 0 | 0 | 0 | 0 | 1069693 | 13969035 | 16494781 | 16494780 | 16494780 | 16494780 | 16494780 | 16494780 | 16494779 | 0 | 0 | 0 | 0 | 36.0508 | M>=0 | 14-SEP-2005 19:34:24.00 | 14-SEP-2005 19:37:11.00 |  |  | 
25 | 0 | 12708 | 1804561 | 0 | 0 | 6.7 | 198.562 | 3043575 | 0 | 0 | 0 | 0 | 1094202 | 2753377 | 1522182 | 1522181 | 1522181 | 1522181 | 1522181 | 1522181 | 1522180 | 0 | 0 | 0 | 0 | 35.9512 | M>=0 | 14-SEP-2005 19:37:12.00 | 14-SEP-2005 19:44:03.00 |  |  | 
26 | 0 | 12706 | 1804460 | 0 | 0 | 6.7 | 198.531 | 3120036 | 0 | 0 | 0 | 0 | 1118628 | 8292094 | 3326610 | 3326609 | 3326609 | 3326609 | 3326609 | 3326609 | 3326608 | 0 | 0 | 0 | 0 | 35.853 | M>=0 | 14-SEP-2005 19:44:04.00 | 14-SEP-2005 19:50:25.00 |  |  | 
27 | 0 | 8287 | 1023151 | 0 | 0 | 17.0333 | 129.484 | 3311654 | 0 | 0 | 0 | 0 | 1143944 | 10323008 | 4349691 | 4349689 | 4349689 | 4349689 | 4349689 | 4349689 | 4349688 | 0 | 0 | 0 | 0 | 34.543 | M>=0 | 14-SEP-2005 19:50:27.00 | 14-SEP-2005 20:07:28.00 |  |  | 
28 | 0 | 7416 | 807012 | 0 | 0 | 25.3 | 115.875 | 3595540 | 0 | 0 | 0 | 0 | 1172763 | 11232294 | 5156745 | 5156743 | 5156743 | 5156743 | 5156743 | 5156743 | 5156742 | 0 | 0 | 0 | 0 | 32.6172 | M>=0 | 14-SEP-2005 20:07:29.00 | 14-SEP-2005 20:33:08.00 |  |  | 
29 | 0 | 706 | 34522 | 0 | 0 | 11.5333 | 11.0312 | 4339191 | 0 | 0 | 0 | 0 | 1232261 | 13165590 | 6857703 | 6857701 | 6857701 | 6857701 | 6857701 | 6857701 | 6857700 | 0 | 0 | 0 | 0 | 28.3984 | M>=0 | 14-SEP-2005 21:28:02.00 | 14-SEP-2005 21:39:18.00 |  |  | 
30 | 0 | 1836 | 89753 | 0 | 0 | 30 | 28.6875 | 4675461 | 0 | 0 | 0 | 0 | 1237853 | 13256447 | 6947453 | 6947451 | 6947451 | 6947451 | 6947451 | 6947451 | 6947451 | 0 | 0 | 0 | 0 | 26.4755 | M>=0 | 14-SEP-2005 21:39:19.00 | 14-SEP-2005 22:09:19.00 |  |  | 
31 | 0 | 1834 | 89652 | 0 | 0 | 29.9667 | 28.6563 | 5011626 | 0 | 0 | 0 | 0 | 1242792 | 13347245 | 7037103 | 7037101 | 7037101 | 7037101 | 7037101 | 7037101 | 7037102 | 0 | 0 | 0 | 0 | 24.7982 | M>=0 | 14-SEP-2005 22:09:21.00 | 14-SEP-2005 22:39:20.00 |  |  | 
32 | 0 | 1842 | 90046 | 0 | 0 | 29.9833 | 28.7812 | 5347990 | 0 | 0 | 0 | 0 | 1247720 | 13438410 | 7127150 | 7127148 | 7127148 | 7127148 | 7127148 | 7127148 | 7127149 | 0 | 0 | 0 | 0 | 23.3306 | M>=0 | 14-SEP-2005 22:39:22.00 | 14-SEP-2005 23:09:21.00 |  |  | 
33 | 0 | 1835 | 89694 | 0 | 0 | 29.9833 | 28.6719 | 5684253 | 0 | 0 | 0 | 0 | 1253293 | 13529235 | 7216846 | 7216844 | 7216844 | 7216844 | 7216844 | 7216844 | 7216846 | 0 | 0 | 0 | 0 | 22.0485 | M>=0 | 14-SEP-2005 23:09:23.00 | 14-SEP-2005 23:39:22.00 |  |  | 
34 | 0 | 935 | 45661 | 0 | 0 | 15.3167 | 14.6094 | 5856070 | 0 | 0 | 0 | 0 | 1255776 | 13575590 | 7262501 | 7262499 | 7262499 | 7262499 | 7262499 | 7262499 | 7262502 | 0 | 0 | 0 | 0 | 21.444 | M>=0 | 14-SEP-2005 23:39:24.00 | 14-SEP-2005 23:55:03.00 |  |  | 
35 | 0 | 270 | 13037 | 0 | 0 | 4.4 | 4.21875 | 6023189 | 0 | 0 | 0 | 0 | 1256461 | 13620603 | 7275538 | 7275536 | 7275536 | 7275536 | 7275536 | 7275536 | 7275540 | 0 | 0 | 0 | 0 | 20.8604 | M>=0 | 15-SEP-2005 00:05:19.00 | 15-SEP-2005 00:10:01.00 |  |  | 
36 | 0 | 1840 | 89955 | 0 | 0 | 29.9833 | 28.75 | 6359533 | 0 | 0 | 0 | 0 | 1261287 | 13711771 | 7365498 | 7365496 | 7365496 | 7365496 | 7365496 | 7365496 | 7365500 | 0 | 0 | 0 | 0 | 19.833 | M>=0 | 15-SEP-2005 00:10:03.00 | 15-SEP-2005 00:40:02.00 |  |  | 
37 | 0 | 1836 | 89757 | 0 | 0 | 29.9833 | 28.6875 | 6695696 | 0 | 0 | 0 | 0 | 1266892 | 13802600 | 7455257 | 7455255 | 7455255 | 7455255 | 7455255 | 7455255 | 7455259 | 0 | 0 | 0 | 0 | 18.921 | M>=0 | 15-SEP-2005 00:40:04.00 | 15-SEP-2005 01:10:03.00 |  |  | 
38 | 0 | 1841 | 90006 | 0 | 0 | 29.9667 | 28.7656 | 7031742 | 0 | 0 | 0 | 0 | 1272577 | 13893773 | 7545269 | 7545267 | 7545267 | 7545267 | 7545267 | 7545267 | 7545271 | 0 | 0 | 0 | 0 | 18.0976 | M>=0 | 15-SEP-2005 01:10:05.00 | 15-SEP-2005 01:40:04.00 |  |  | 
39 | 0 | 1854 | 90643 | 0 | 0 | 29.9833 | 28.9688 | 7367778 | 0 | 0 | 0 | 0 | 1278120 | 13985546 | 7635922 | 7635920 | 7635920 | 7635920 | 7635920 | 7635920 | 7635925 | 0 | 0 | 0 | 0 | 17.3474 | M>=0 | 15-SEP-2005 01:40:06.00 | 15-SEP-2005 02:10:05.00 |  |  | 
40 | 0 | 1856 | 90736 | 0 | 0 | 29.9833 | 29 | 7703786 | 0 | 0 | 0 | 0 | 1283120 | 14077364 | 7726643 | 7726641 | 7726641 | 7726641 | 7726641 | 7726641 | 7726646 | 0 | 0 | 0 | 0 | 16.6557 | M>=0 | 15-SEP-2005 02:10:07.00 | 15-SEP-2005 02:40:06.00 |  |  | 
41 | 0 | 1869 | 91382 | 0 | 0 | 29.9833 | 29.2031 | 8039866 | 0 | 0 | 0 | 0 | 1288873 | 14169841 | 7818023 | 7818021 | 7818021 | 7818021 | 7818021 | 7818021 | 7818026 | 0 | 0 | 0 | 0 | 16.031 | M>=0 | 15-SEP-2005 02:40:08.00 | 15-SEP-2005 03:10:07.00 |  |  | 
42 | 0 | 1873 | 91576 | 0 | 0 | 29.9833 | 29.2656 | 8375950 | 0 | 0 | 0 | 0 | 1294468 | 14262520 | 7909603 | 7909601 | 7909601 | 7909601 | 7909601 | 7909601 | 7909607 | 0 | 0 | 0 | 0 | 15.4546 | M>=0 | 15-SEP-2005 03:10:09.00 | 15-SEP-2005 03:40:09.00 |  |  | 
43 | 0 | 1861 | 90939 | 0 | 0 | 29.95 | 29.0781 | 8711713 | 0 | 0 | 0 | 0 | 1299486 | 14354645 | 8000551 | 8000549 | 8000549 | 8000549 | 8000549 | 8000549 | 8000555 | 0 | 0 | 0 | 0 | 14.9165 | M>=0 | 15-SEP-2005 03:40:11.00 | 15-SEP-2005 04:10:09.00 |  |  | 
44 | 0 | 1880 | 91915 | 0 | 0 | 30 | 29.375 | 9047778 | 0 | 0 | 0 | 0 | 1305054 | 14447754 | 8092463 | 8092461 | 8092461 | 8092461 | 8092461 | 8092461 | 8092467 | 0 | 0 | 0 | 0 | 14.424 | M>=0 | 15-SEP-2005 04:10:11.00 | 15-SEP-2005 04:40:11.00 |  |  | 
45 | 0 | 1882 | 92017 | 0 | 0 | 30 | 29.4062 | 9383815 | 0 | 0 | 0 | 0 | 1310844 | 14540999 | 8184475 | 8184473 | 8184473 | 8184473 | 8184473 | 8184473 | 8184479 | 0 | 0 | 0 | 0 | 13.9692 | M>=0 | 15-SEP-2005 04:40:12.00 | 15-SEP-2005 05:10:12.00 |  |  | 
46 | 0 | 1871 | 91478 | 0 | 0 | 29.9667 | 29.2344 | 9719562 | 0 | 0 | 0 | 0 | 1316391 | 14633677 | 8275960 | 8275958 | 8275958 | 8275958 | 8275958 | 8275958 | 8275964 | 0 | 0 | 0 | 0 | 13.5437 | M>=0 | 15-SEP-2005 05:10:14.00 | 15-SEP-2005 05:40:13.00 |  |  | 
47 | 0 | 1867 | 91281 | 0 | 0 | 29.9833 | 29.1719 | 10055443 | 0 | 0 | 0 | 0 | 1321961 | 14726075 | 8367238 | 8367236 | 8367236 | 8367236 | 8367236 | 8367236 | 8367242 | 0 | 0 | 0 | 0 | 13.1467 | M>=0 | 15-SEP-2005 05:40:14.00 | 15-SEP-2005 06:10:14.00 |  |  | 
48 | 0 | 1884 | 92111 | 0 | 0 | 29.9833 | 29.4375 | 10391437 | 0 | 0 | 0 | 0 | 1327885 | 14819477 | 8459355 | 8459353 | 8459353 | 8459353 | 8459353 | 8459353 | 8459360 | 0 | 0 | 0 | 0 | 12.7786 | M>=0 | 15-SEP-2005 06:10:16.00 | 15-SEP-2005 06:40:15.00 |  |  | 
49 | 0 | 1890 | 92411 | 0 | 0 | 29.9833 | 29.5313 | 10727245 | 0 | 0 | 0 | 0 | 1332903 | 14913161 | 8551765 | 8551763 | 8551763 | 8551763 | 8551763 | 8551763 | 8551770 | 0 | 0 | 0 | 0 | 12.4254 | M>=0 | 15-SEP-2005 06:40:17.00 | 15-SEP-2005 07:10:16.00 |  |  | 
50 | 0 | 1895 | 92656 | 0 | 0 | 29.9833 | 29.6094 | 11063150 | 0 | 0 | 0 | 0 | 1338464 | 15007056 | 8644419 | 8644417 | 8644417 | 8644417 | 8644417 | 8644417 | 8644425 | 0 | 0 | 0 | 0 | 12.0984 | M>=0 | 15-SEP-2005 07:10:18.00 | 15-SEP-2005 07:40:17.00 |  |  | 
51 | 0 | 1886 | 92212 | 0 | 0 | 29.9833 | 29.4687 | 11399165 | 0 | 0 | 0 | 0 | 1343475 | 15100469 | 8736636 | 8736634 | 8736634 | 8736634 | 8736634 | 8736634 | 8736643 | 0 | 0 | 0 | 0 | 11.7857 | M>=0 | 15-SEP-2005 07:40:19.00 | 15-SEP-2005 08:10:18.00 |  |  | 
52 | 0 | 1897 | 92753 | 0 | 0 | 29.9833 | 29.6406 | 11735203 | 0 | 0 | 0 | 0 | 1348624 | 15194344 | 8829381 | 8829379 | 8829379 | 8829379 | 8829379 | 8829379 | 8829389 | 0 | 0 | 0 | 0 | 11.4921 | M>=0 | 15-SEP-2005 08:10:20.00 | 15-SEP-2005 08:40:19.00 |  |  | 
53 | 0 | 1898 | 92798 | 0 | 0 | 30 | 29.6563 | 12071447 | 0 | 0 | 0 | 0 | 1353773 | 15288333 | 8922179 | 8922177 | 8922177 | 8922177 | 8922177 | 8922177 | 8922187 | 0 | 0 | 0 | 0 | 11.2147 | M>=0 | 15-SEP-2005 08:40:21.00 | 15-SEP-2005 09:10:21.00 |  |  | 
54 | 0 | 377 | 18373 | 0 | 0 | 6.03333 | 5.89063 | 12139239 | 0 | 0 | 0 | 0 | 1355628 | 15307128 | 8940578 | 8940576 | 8940576 | 8940576 | 8940576 | 8940576 | 8940586 | 0 | 0 | 0 | 0 | 11.1673 | M>=0 | 15-SEP-2005 09:10:22.00 | 15-SEP-2005 09:16:23.00 |  |  | 
55 | 0 | 33 | 1421 | 0 | 0 | 0.0666667 | 0.515625 | 12415685 | 0 | 0 | 0 | 0 | 1625960 | 15384490 | 8942236 | 8942234 | 8942234 | 8942234 | 8942234 | 8942234 | 8942245 | 0 | 0 | 0 | 0 | 13.096 | M>=0 | 15-SEP-2005 09:41:12.00 | 15-SEP-2005 09:41:14.00 |  |  | 
56 | 0 | 495 | 24204 | 0 | 0 | 7.83333 | 7.73438 | 13260426 | 0 | 0 | 0 | 0 | 1627236 | 15621902 | 8966401 | 8966399 | 8966399 | 8966399 | 8966399 | 8966399 | 8966411 | 0 | 0 | 0 | 0 | 12.2714 | M>=0 | 15-SEP-2005 10:49:03.00 | 15-SEP-2005 10:56:28.00 |  |  | 
57 | 0 | 2184 | 26720 | 0 | 0 | 9.76667 | 34.125 | 1525503 | 0 | 50803 | 0 | 1422070 | 1794869 | 4152350 | 13059264 | 13059262 | 13059262 | 13059262 | 13059262 | 13059262 | 13059281 | 0 | 0 | 0 | 0 | 1735.3 | M>=0 | 15-SEP-2005 18:17:10.00 | 15-SEP-2005 18:27:03.00 |  |  | 
58 | 0 | 5093 | 82925 | 0 | 0 | 30.05 | 79.5781 | 1862218 | 0 | 133722 | 0 | 1758785 | 1794869 | 4248336 | 13142183 | 13142181 | 13142181 | 13142181 | 13142181 | 13142181 | 13142200 | 0 | 0 | 0 | 0 | 1735.3 | M>=0 | 15-SEP-2005 18:27:04.00 | 15-SEP-2005 18:57:05.00 |  |  | 
59 | 0 | 2015 | 83108 | 0 | 0 | 30 | 31.4844 | 2198633 | 0 | 216837 | 0 | 2095200 | 1794869 | 4344010 | 13225298 | 13225296 | 13225296 | 13225296 | 13225296 | 13225296 | 13225315 | 0 | 0 | 0 | 0 | 1735.3 | M>=0 | 15-SEP-2005 18:57:07.00 | 15-SEP-2005 19:27:07.00 |  |  | 
60 | 0 | 1881 | 83623 | 0 | 0 | 29.9833 | 29.3906 | 2534862 | 0 | 300463 | 0 | 2431429 | 1794869 | 4439501 | 13308924 | 13308922 | 13308922 | 13308922 | 13308922 | 13308922 | 13308942 | 0 | 0 | 0 | 0 | 1735.3 | M>=0 | 15-SEP-2005 19:27:08.00 | 15-SEP-2005 19:57:08.00 |  |  | 
61 | 0 | 967 | 48593 | 0 | 0 | 24.95 | 15.1094 | 2814315 | 0 | 349086 | 0 | 2710882 | 1794869 | 4529370 | 13357547 | 13357545 | 13357545 | 13357545 | 13357545 | 13357545 | 13357566 | 0 | 0 | 0 | 0 | 1735.3 | M>=0 | 15-SEP-2005 19:57:09.00 | 15-SEP-2005 20:22:08.00 |  |  | 
62 | 0 | 8 | 537 | 0 | 0 | 0.25 | 0.125 | 2955827 | 0 | 349666 | 0 | 2852394 | 1794869 | 4529370 | 13358127 | 13358125 | 13358125 | 13358125 | 13358125 | 13358125 | 13358146 | 0 | 0 | 0 | 0 | 1735.3 | M>=0 | 15-SEP-2005 20:34:20.00 | 15-SEP-2005 20:34:27.00 |  |  | 
63 | 0 | 40 | 1862 | 0 | 0 | 0.6 | 0.625 | 3219539 | 0 | 349666 | 0 | 3068173 | 1800926 | 4603691 | 13362459 | 13362457 | 13362457 | 13362457 | 13362457 | 13362457 | 13362479 | 0 | 0 | 0 | 0 | 1189.78 | M>=0 | 15-SEP-2005 20:57:26.00 | 15-SEP-2005 20:58:14.00 |  |  | 
64 | 0 | 1945 | 95102 | 0 | 0 | 29.9833 | 30.3906 | 3555158 | 0 | 349666 | 0 | 3068173 | 1806851 | 4700102 | 13457557 | 13457555 | 13457555 | 13457555 | 13457555 | 13457555 | 13457578 | 0 | 0 | 0 | 0 | 371.028 | M>=0 | 15-SEP-2005 20:58:16.00 | 15-SEP-2005 21:28:15.00 |  |  | 
65 | 0 | 1928 | 94273 | 0 | 0 | 29.9833 | 30.125 | 3890750 | 0 | 349666 | 0 | 3068173 | 1812070 | 4795599 | 13551826 | 13551824 | 13551824 | 13551824 | 13551824 | 13551824 | 13551847 | 0 | 0 | 0 | 0 | 220.292 | M>=0 | 15-SEP-2005 21:28:17.00 | 15-SEP-2005 21:58:16.00 |  |  | 
66 | 0 | 1926 | 94176 | 0 | 0 | 29.9833 | 30.0937 | 4226493 | 0 | 349666 | 0 | 3068173 | 1817706 | 4891050 | 13645999 | 13645997 | 13645997 | 13645997 | 13645997 | 13645997 | 13646021 | 0 | 0 | 0 | 0 | 156.926 | M>=0 | 15-SEP-2005 21:58:18.00 | 15-SEP-2005 22:28:17.00 |  |  | 
67 | 0 | 1948 | 95252 | 0 | 0 | 30.0333 | 30.4375 | 4562656 | 0 | 349666 | 0 | 3068173 | 1822821 | 4987596 | 13741259 | 13741257 | 13741257 | 13741257 | 13741257 | 13741257 | 13741282 | 0 | 0 | 0 | 0 | 121.97 | M>=0 | 15-SEP-2005 22:28:19.00 | 15-SEP-2005 22:58:20.00 |  |  | 
68 | 0 | 1936 | 94613 | 0 | 0 | 30.15 | 30.25 | 4900376 | 0 | 349666 | 0 | 3068173 | 1828097 | 5083495 | 13835882 | 13835880 | 13835880 | 13835880 | 13835880 | 13835880 | 13835905 | 0 | 0 | 0 | 0 | 99.7759 | M>=0 | 15-SEP-2005 22:58:21.00 | 15-SEP-2005 23:28:26.00 |  |  | 
69 | 0 | 1922 | 93978 | 0 | 0 | 29.9833 | 30.0312 | 5236180 | 0 | 349666 | 0 | 3068173 | 1833907 | 5178675 | 13929852 | 13929850 | 13929850 | 13929850 | 13929850 | 13929850 | 13929875 | 0 | 0 | 0 | 0 | 84.5895 | M>=0 | 15-SEP-2005 23:28:27.00 | 15-SEP-2005 23:58:27.00 |  |  | 
70 | 0 | 1936 | 94762 | 0 | 0 | 29.9833 | 30.25 | 5572104 | 0 | 349666 | 0 | 3068173 | 1839781 | 5274713 | 14024613 | 14024611 | 14024611 | 14024611 | 14024611 | 14024611 | 14024636 | 0 | 0 | 0 | 0 | 73.4757 | M>=0 | 15-SEP-2005 23:58:28.00 | 16-SEP-2005 00:28:28.00 |  |  | 
71 | 0 | 1938 | 94760 | 0 | 0 | 29.9667 | 30.2813 | 5907836 | 0 | 349666 | 0 | 3068173 | 1845547 | 5370765 | 14119377 | 14119375 | 14119375 | 14119375 | 14119375 | 14119375 | 14119400 | 0 | 0 | 0 | 0 | 64.9918 | M>=0 | 16-SEP-2005 00:28:30.00 | 16-SEP-2005 00:58:29.00 |  |  | 
72 | 0 | 1927 | 94222 | 0 | 0 | 30 | 30.1094 | 6243440 | 0 | 349666 | 0 | 3068173 | 1851389 | 5466196 | 14213594 | 14213592 | 14213592 | 14213592 | 14213592 | 14213592 | 14213617 | 0 | 0 | 0 | 0 | 58.3066 | M>=0 | 16-SEP-2005 00:59:00.00 | 16-SEP-2005 01:29:00.00 |  |  | 
73 | 0 | 1929 | 94315 | 0 | 0 | 29.9667 | 30.1406 | 6578710 | 0 | 349666 | 0 | 3068173 | 1857072 | 5561699 | 14307910 | 14307908 | 14307908 | 14307908 | 14307908 | 14307908 | 14307933 | 0 | 0 | 0 | 0 | 52.8999 | M>=0 | 16-SEP-2005 01:29:02.00 | 16-SEP-2005 01:59:01.00 |  |  | 
74 | 0 | 1926 | 94173 | 0 | 0 | 30 | 30.0937 | 6914190 | 0 | 349666 | 0 | 3068173 | 1862803 | 5657071 | 14402086 | 14402084 | 14402084 | 14402084 | 14402084 | 14402084 | 14402109 | 0 | 0 | 0 | 0 | 48.4346 | M>=0 | 16-SEP-2005 01:59:02.00 | 16-SEP-2005 02:29:02.00 |  |  | 
