########################################################
#Z	A	Q	Brho0	Run1	Run2	Brhomin	Brhomax
########################################################
18	42	17	1.405	348	350     1.34400 1.59600
18	42	17	1.293	353	354     1.23600 1.34400
18	42	18	1.962	327	331     1.93200 2.07600
18	42	18	1.805	333	338     1.75200 1.93200
18	42	18	1.660	339	343     1.60800 1.75200
18	42	18	1.523	344	347     1.42800 1.60800
18	42	18	1.405	348	350     1.38000 1.42800
18	42	18	1.293	353	354     1.21200 1.38000
18	43	16	1.523	344	347     1.45200 1.46400
18	43	17	1.962	327	331     1.94400 2.14800
18	43	17	1.805	333	338     1.88400 1.94400
18	43	17	1.523	344	347     1.35600 1.69200
18	43	17	1.405	348	350     1.39200 1.35600
18	43	17	1.293	353	354     1.32000 1.39200
18	43	18	2.120	332	332     2.08800 2.10000
18	43	18	1.962	327	331     1.93200 2.08800
18	43	18	1.805	333	338     1.80000 1.93200
18	43	18	1.660	339	343     1.64400 1.80000
18	43	18	1.523	344	347     1.34400 1.64400
18	43	18	1.405	348	350     1.39200 1.34400
18	43	18	1.293	353	354     1.22400 1.39200
18	44	17	1.962	327	331     2.07600 2.12400
18	44	17	1.523	344	347     1.57200 1.62000
18	44	17	1.405	348	350     1.56000 1.57200
18	44	18	2.120	332	332     2.08800 2.14800
18	44	18	1.962	327	331     1.96800 2.08800
18	44	18	1.805	333	338     1.81200 1.96800
18	44	18	1.660	339	343     1.62000 1.81200
18	44	18	1.523	344	347     1.47600 1.62000
18	44	18	1.405	348	350     1.46400 1.47600
18	45	18	2.120	332	332     2.08800 2.17200
18	45	18	1.962	327	331     1.98000 2.08800
18	45	18	1.805	333	338     1.87200 1.98000
19	34	17	1.660	339	343     1.64400 1.77600
19	34	17	1.523	344	347     1.58400 1.64400
19	34	17	1.405	348	350     1.35600 1.58400
19	34	17	1.293	353	354     1.34400 1.35600
19	35	17	1.805	333	338     1.78800 1.82400
19	35	17	1.660	339	343     1.58400 1.78800
19	35	17	1.523	344	347     1.56000 1.58400
19	35	17	1.405	348	350     1.41600 1.56000
19	35	17	1.293	353	354     1.36800 1.41600
19	35	18	1.405	348	350     1.39200 1.51200
19	35	18	1.293	353	354     1.36800 1.39200
19	36	17	1.805	333	338     1.72800 1.86000
19	36	17	1.660	339	343     1.64400 1.72800
19	36	17	1.523	344	347     1.54800 1.64400
19	36	17	1.405	348	350     1.41600 1.54800
19	36	17	1.293	353	354     1.21200 1.41600
19	36	18	1.660	339	343     1.58400 1.74000
19	36	18	1.405	348	350     1.42800 1.57200
19	37	17	1.962	327	331     1.88400 1.92000
19	37	17	1.805	333	338     1.72800 1.88400
19	37	17	1.660	339	343     1.66800 1.72800
19	37	17	1.523	344	347     1.53600 1.66800
19	37	17	1.405	348	350     1.39200 1.53600
19	37	17	1.293	353	354     1.27200 1.39200
19	37	18	1.805	333	338     1.78800 1.82400
19	37	18	1.660	339	343     1.56000 1.78800
19	37	18	1.523	344	347     1.58400 1.56000
19	37	18	1.405	348	350     1.41600 1.58400
19	37	18	1.293	353	354     1.35600 1.41600
19	38	17	1.962	327	331     1.93200 1.99200
19	38	17	1.805	333	338     1.74000 1.93200
19	38	17	1.660	339	343     1.68000 1.74000
19	38	17	1.523	344	347     1.48800 1.68000
19	38	17	1.405	348	350     1.38000 1.48800
19	38	17	1.293	353	354     1.30800 1.38000
19	38	18	1.805	333	338     1.80000 1.90800
19	38	18	1.660	339	343     1.59600 1.80000
19	38	18	1.523	344	347     1.54800 1.59600
19	38	18	1.405	348	350     1.42800 1.54800
19	38	18	1.293	353	354     1.27200 1.42800
19	38	19	1.660	339	343     1.53600 1.57200
19	38	19	1.523	344	347     1.56000 1.53600
19	38	19	1.405	348	350     1.33200 1.56000
19	39	17	1.962	327	331     1.93200 2.01600
19	39	17	1.805	333	338     1.76400 1.93200
19	39	17	1.660	339	343     1.69200 1.76400
19	39	17	1.523	344	347     1.52400 1.69200
19	39	17	1.405	348	350     1.35600 1.52400
19	39	17	1.293	353	354     1.33200 1.35600
19	39	18	1.962	327	331     1.94400 1.89600
19	39	18	1.805	333	338     1.74000 1.94400
19	39	18	1.660	339	343     1.63200 1.74000
19	39	18	1.523	344	347     1.54800 1.63200
19	39	18	1.405	348	350     1.41600 1.54800
19	39	18	1.293	353	354     1.26000 1.41600
19	39	19	1.805	333	338     1.70400 1.80000
19	39	19	1.660	339	343     1.57200 1.70400
19	39	19	1.405	348	350     1.32000 1.57200
19	40	17	1.962	327	331     1.93200 2.08800
19	40	17	1.805	333	338     1.76400 1.93200
19	40	17	1.660	339	343     1.70400 1.76400
19	40	17	1.523	344	347     1.53600 1.70400
19	40	17	1.405	348	350     1.38000 1.53600
19	40	17	1.293	353	354     1.21200 1.38000
19	40	18	1.962	327	331     1.95600 1.98000
19	40	18	1.805	333	338     1.74000 1.95600
19	40	18	1.660	339	343     1.63200 1.74000
19	40	18	1.523	344	347     1.51200 1.63200
19	40	18	1.405	348	350     1.39200 1.51200
19	40	18	1.293	353	354     1.21200 1.39200
19	40	19	1.805	333	338     1.70400 1.86000
19	40	19	1.660	339	343     1.57200 1.70400
19	40	19	1.523	344	347     1.56000 1.57200
19	40	19	1.405	348	350     1.30800 1.56000
19	40	19	1.293	353	354     1.24800 1.30800
19	41	17	1.962	327	331     1.93200 2.10000
19	41	17	1.805	333	338     1.77600 1.93200
19	41	17	1.660	339	343     1.71600 1.77600
19	41	17	1.523	344	347     1.52400 1.71600
19	41	17	1.405	348	350     1.38000 1.52400
19	41	17	1.293	353	354     1.21200 1.38000
19	41	18	1.962	327	331     1.93200 2.01600
19	41	18	1.805	333	338     1.76400 1.93200
19	41	18	1.660	339	343     1.60800 1.76400
19	41	18	1.523	344	347     1.45200 1.60800
19	41	18	1.405	348	350     1.38000 1.45200
19	41	18	1.293	353	354     1.21200 1.38000
19	41	19	1.805	333	338     1.70400 1.92000
19	41	19	1.660	339	343     1.58400 1.70400
19	41	19	1.523	344	347     1.44000 1.58400
19	41	19	1.405	348	350     1.26000 1.44000
19	41	19	1.293	353	354     1.24800 1.26000
19	42	17	1.962	327	331     1.99200 2.11200
19	42	17	1.805	333	338     1.84800 1.99200
19	42	17	1.523	344	347     1.50000 1.74000
19	42	17	1.405	348	350     1.40400 1.50000
19	42	17	1.293	353	354     1.21200 1.40400
19	42	18	1.962	327	331     1.93200 2.07600
19	42	18	1.805	333	338     1.76400 1.93200
19	42	18	1.660	339	343     1.63200 1.76400
19	42	18	1.523	344	347     1.44000 1.63200
19	42	18	1.405	348	350     1.38000 1.44000
19	42	18	1.293	353	354     1.21200 1.38000
19	42	19	1.962	327	331     1.92000 1.95600
19	42	19	1.805	333	338     1.74000 1.92000
19	42	19	1.660	339	343     1.59600 1.74000
19	42	19	1.523	344	347     1.44000 1.59600
19	42	19	1.405	348	350     1.32000 1.44000
19	43	17	1.962	327	331     1.93200 2.12400
19	43	17	1.805	333	338     1.90800 1.93200
19	43	17	1.523	344	347     1.60800 1.68000
19	43	17	1.405	348	350     1.34400 1.60800
19	43	17	1.293	353	354     1.21200 1.34400
19	43	18	1.962	327	331     1.93200 2.11200
19	43	18	1.805	333	338     1.71600 1.93200
19	43	18	1.660	339	343     1.64400 1.71600
19	43	18	1.523	344	347     1.44000 1.64400
19	43	18	1.405	348	350     1.39200 1.44000
19	43	18	1.293	353	354     1.21200 1.39200
19	43	19	1.962	327	331     1.93200 2.00400
19	43	19	1.805	333	338     1.75200 1.93200
19	43	19	1.660	339	343     1.59600 1.75200
19	43	19	1.523	344	347     1.44000 1.59600
19	43	19	1.405	348	350     1.32000 1.44000
19	44	17	1.962	327	331     1.94400 2.08800
19	44	17	1.523	344	347     1.46400 1.59600
19	44	17	1.293	353	354     1.26000 1.35600
19	44	18	2.120	332	332     2.05200 2.13600
19	44	18	1.962	327	331     1.92000 2.05200
19	44	18	1.805	333	338     1.74000 1.92000
19	44	18	1.660	339	343     1.66800 1.74000
19	44	18	1.523	344	347     1.42800 1.66800
19	44	18	1.405	348	350     1.39200 1.42800
19	44	18	1.293	353	354     1.21200 1.39200
19	44	19	1.962	327	331     1.93200 2.04000
19	44	19	1.805	333	338     1.76400 1.93200
19	44	19	1.660	339	343     1.63200 1.76400
19	44	19	1.523	344	347     1.50000 1.63200
19	44	19	1.405	348	350     1.32000 1.50000
19	45	17	1.962	327	331     2.08800 2.10000
19	45	17	1.523	344	347     1.44000 1.65600
19	45	18	2.120	332	332     2.10000 2.19600
19	45	18	1.962	327	331     1.92000 2.10000
19	45	18	1.805	333	338     1.59600 1.92000
19	45	18	1.660	339	343     1.70400 1.59600
19	45	18	1.523	344	347     1.44000 1.70400
19	45	18	1.293	353	354     1.35600 1.42800
19	45	19	2.120	332	332     2.08800 2.01600
19	45	19	1.962	327	331     1.93200 2.08800
19	45	19	1.805	333	338     1.66800 1.93200
19	45	19	1.660	339	343     1.65600 1.66800
19	45	19	1.523	344	347     1.50000 1.65600
19	45	19	1.405	348	350     1.32000 1.50000
19	46	18	2.120	332	332     2.14800 2.23200
19	46	18	1.962	327	331     1.99200 2.14800
19	46	18	1.805	333	338     1.93200 1.99200
19	46	19	2.120	332	332     2.08800 2.12400
19	46	19	1.962	327	331     1.95600 2.08800
19	46	19	1.805	333	338     1.78800 1.95600
19	46	19	1.523	344	347     1.51200 1.53600
19	46	19	1.405	348	350     1.32000 1.51200
19	47	17	1.293	353	354     1.35600 1.36800
19	47	18	2.120	332	332     2.10000 2.25600
19	47	18	1.962	327	331     2.08800 2.10000
19	47	18	1.523	344	347     1.48800 1.50000
19	47	18	1.405	348	350     1.45200 1.48800
19	47	19	2.120	332	332     1.99200 2.14800
19	47	19	1.962	327	331     1.95600 1.99200
19	47	19	1.805	333	338     1.86000 1.95600
19	47	19	1.523	344	347     1.48800 1.52400
19	47	19	1.405	348	350     1.32000 1.48800
20	36	18	1.660	339	343     1.57200 1.68000
20	36	18	1.523	344	347     1.56000 1.57200
20	36	18	1.405	348	350     1.45200 1.56000
20	37	18	1.805	333	338     1.77600 1.76400
20	37	18	1.660	339	343     1.58400 1.77600
20	37	18	1.523	344	347     1.57200 1.58400
20	37	18	1.405	348	350     1.38000 1.57200
20	37	18	1.293	353	354     1.36800 1.38000
20	37	19	1.660	339	343     1.56000 1.57200
20	38	18	1.805	333	338     1.81200 1.86000
20	38	18	1.660	339	343     1.62000 1.81200
20	38	18	1.523	344	347     1.54800 1.62000
20	38	18	1.405	348	350     1.39200 1.54800
20	38	18	1.293	353	354     1.28400 1.39200
20	38	19	1.660	339	343     1.56000 1.60800
20	38	19	1.405	348	350     1.45200 1.56000
20	39	18	1.962	327	331     1.88400 1.87200
20	39	18	1.805	333	338     1.76400 1.88400
20	39	18	1.660	339	343     1.63200 1.76400
20	39	18	1.523	344	347     1.51200 1.63200
20	39	18	1.405	348	350     1.42800 1.51200
20	39	18	1.293	353	354     1.29600 1.42800
20	39	19	1.805	333	338     1.64400 1.75200
20	39	19	1.660	339	343     1.58400 1.64400
20	39	19	1.523	344	347     1.53600 1.58400
20	39	19	1.405	348	350     1.45200 1.53600
20	39	20	1.405	348	350     1.40400 1.51200
20	40	18	1.962	327	331     1.93200 1.94400
20	40	18	1.805	333	338     1.77600 1.93200
20	40	18	1.660	339	343     1.64400 1.77600
20	40	18	1.523	344	347     1.53600 1.64400
20	40	18	1.405	348	350     1.35600 1.53600
20	40	19	1.805	333	338     1.70400 1.84800
20	40	19	1.660	339	343     1.63200 1.70400
20	40	19	1.523	344	347     1.53600 1.63200
20	40	19	1.405	348	350     1.41600 1.53600
20	40	19	1.293	353	354     1.40400 1.41600
20	40	20	1.523	344	347     1.52400 1.54800
20	40	20	1.405	348	350     1.34400 1.52400
20	41	18	1.962	327	331     1.93200 1.99200
20	41	18	1.805	333	338     1.77600 1.93200
20	41	18	1.660	339	343     1.64400 1.77600
20	41	18	1.523	344	347     1.52400 1.64400
20	41	18	1.405	348	350     1.41600 1.52400
20	41	18	1.293	353	354     1.32000 1.41600
20	41	19	1.805	333	338     1.74000 1.87200
20	41	19	1.660	339	343     1.62000 1.74000
20	41	19	1.523	344	347     1.53600 1.62000
20	41	19	1.405	348	350     1.32000 1.53600
20	41	20	1.805	333	338     1.59600 1.78800
20	41	20	1.660	339	343     1.56000 1.59600
20	41	20	1.523	344	347     1.50000 1.56000
20	41	20	1.405	348	350     1.36800 1.50000
20	42	18	1.962	327	331     1.93200 2.04000
20	42	18	1.805	333	338     1.77600 1.93200
20	42	18	1.660	339	343     1.64400 1.77600
20	42	18	1.523	344	347     1.56000 1.64400
20	42	18	1.405	348	350     1.41600 1.56000
20	42	18	1.293	353	354     1.23600 1.41600
20	42	19	1.962	327	331     1.93200 1.90800
20	42	19	1.805	333	338     1.72800 1.93200
20	42	19	1.660	339	343     1.62000 1.72800
20	42	19	1.523	344	347     1.52400 1.62000
20	42	19	1.405	348	350     1.32000 1.52400
20	42	20	1.805	333	338     1.60800 1.84800
20	42	20	1.660	339	343     1.56000 1.60800
20	42	20	1.523	344	347     1.44000 1.56000
20	42	20	1.405	348	350     1.34400 1.44000
20	43	18	1.962	327	331     1.95600 2.10000
20	43	18	1.805	333	338     1.78800 1.95600
20	43	18	1.660	339	343     1.64400 1.78800
20	43	18	1.523	344	347     1.53600 1.64400
20	43	18	1.405	348	350     1.40400 1.53600
20	43	18	1.293	353	354     1.21200 1.40400
20	43	19	1.962	327	331     1.93200 1.99200
20	43	19	1.805	333	338     1.77600 1.93200
20	43	19	1.660	339	343     1.62000 1.77600
20	43	19	1.523	344	347     1.52400 1.62000
20	43	19	1.405	348	350     1.32000 1.52400
20	43	20	1.805	333	338     1.64400 1.88400
20	43	20	1.660	339	343     1.58400 1.64400
20	43	20	1.523	344	347     1.42800 1.58400
20	43	20	1.405	348	350     1.34400 1.42800
20	44	18	2.120	332	332     2.10000 2.07600
20	44	18	1.962	327	331     1.94400 2.10000
20	44	18	1.805	333	338     1.75200 1.94400
20	44	18	1.660	339	343     1.68000 1.75200
20	44	18	1.523	344	347     1.45200 1.68000
20	44	18	1.405	348	350     1.36800 1.45200
20	44	18	1.293	353	354     1.29600 1.36800
20	44	19	1.962	327	331     1.93200 2.04000
20	44	19	1.805	333	338     1.72800 1.93200
20	44	19	1.660	339	343     1.64400 1.72800
20	44	19	1.523	344	347     1.48800 1.64400
20	44	19	1.405	348	350     1.32000 1.48800
20	44	20	1.805	333	338     1.64400 1.93200
20	44	20	1.660	339	343     1.58400 1.64400
20	44	20	1.523	344	347     1.42800 1.58400
20	44	20	1.405	348	350     1.35600 1.42800
20	45	18	2.120	332	332     2.12400 2.13600
20	45	18	1.962	327	331     1.95600 2.12400
20	45	18	1.805	333	338     1.76400 1.95600
20	45	18	1.660	339	343     1.68000 1.76400
20	45	18	1.523	344	347     1.35600 1.68000
20	45	18	1.405	348	350     1.40400 1.35600
20	45	18	1.293	353	354     1.21200 1.40400
20	45	19	1.962	327	331     1.93200 2.07600
20	45	19	1.805	333	338     1.74000 1.93200
20	45	19	1.660	339	343     1.66800 1.74000
20	45	19	1.523	344	347     1.44000 1.66800
20	45	19	1.405	348	350     1.32000 1.44000
20	45	20	1.962	327	331     1.95600 1.98000
20	45	20	1.805	333	338     1.65600 1.95600
20	45	20	1.660	339	343     1.62000 1.65600
20	45	20	1.523	344	347     1.42800 1.62000
20	45	20	1.405	348	350     1.41600 1.42800
20	46	18	2.120	332	332     2.08800 2.19600
20	46	18	1.962	327	331     1.98000 2.08800
20	46	18	1.660	339	343     1.63200 1.69200
20	46	18	1.523	344	347     1.36800 1.63200
20	46	18	1.405	348	350     1.39200 1.36800
20	46	18	1.293	353	354     1.32000 1.39200
20	46	19	2.120	332	332     2.12400 2.07600
20	46	19	1.962	327	331     1.92000 2.12400
20	46	19	1.805	333	338     1.71600 1.92000
20	46	19	1.660	339	343     1.69200 1.71600
20	46	19	1.523	344	347     1.47600 1.69200
20	46	19	1.405	348	350     1.32000 1.47600
20	46	20	1.962	327	331     1.95600 2.01600
20	46	20	1.805	333	338     1.66800 1.95600
20	46	20	1.660	339	343     1.63200 1.66800
20	46	20	1.523	344	347     1.42800 1.63200
20	47	18	2.120	332	332     2.12400 2.23200
20	47	18	1.962	327	331     2.11200 2.12400
20	47	18	1.523	344	347     1.33200 1.64400
20	47	18	1.405	348	350     1.32000 1.33200
20	47	19	2.120	332	332     2.05200 2.17200
20	47	19	1.962	327	331     1.95600 2.05200
20	47	19	1.805	333	338     1.75200 1.95600
20	47	19	1.660	339	343     1.63200 1.75200
20	47	19	1.523	344	347     1.54800 1.63200
20	47	19	1.405	348	350     1.32000 1.54800
20	47	20	1.962	327	331     1.95600 2.05200
20	47	20	1.805	333	338     1.63200 1.95600
20	47	20	1.660	339	343     1.59600 1.63200
20	47	20	1.523	344	347     1.42800 1.59600
20	48	19	2.120	332	332     2.02800 2.18400
20	48	19	1.962	327	331     1.95600 2.02800
20	48	19	1.805	333	338     1.94400 1.95600
20	48	19	1.523	344	347     1.47600 1.57200
20	48	19	1.405	348	350     1.34400 1.47600
20	48	20	2.120	332	332     2.07600 2.01600
20	48	20	1.962	327	331     1.95600 2.07600
20	48	20	1.805	333	338     1.63200 1.95600
20	48	20	1.660	339	343     1.60800 1.63200
20	48	20	1.523	344	347     1.45200 1.60800
20	49	19	2.120	332	332     2.06400 2.25600
20	49	19	1.962	327	331     2.05200 2.06400
20	49	19	1.523	344	347     1.45200 1.46400
20	49	19	1.405	348	350     1.44000 1.45200
20	49	20	2.120	332	332     1.99200 2.10000
20	49	20	1.962	327	331     1.95600 1.99200
20	49	20	1.805	333	338     1.86000 1.95600
########################################################
#Z	A	Q	Brho0	Run1	Run2	Brhomin	Brhomax
########################################################
5	6	3	1.962	379	382	1.82400 1.93200
5	6	3	1.805	384	389	1.58400 1.82400
5	6	3	1.661	390	397	1.54800 1.58400
5	6	3	1.523	398	402     1.44000	1.54800
5	7	3	1.523	398	402     1.47600	1.48800
5	7	4	1.661	390	397     1.56000	1.57200
5	7	4	0.849	420	420     0.816000 0.924000
5	7	4	0.849	422	422     0.816000 0.924000
5	8	4	1.805	384	389	1.82400 1.80000
5	8	4	1.661	390	397	1.57200 1.82400
5	8	4	1.523	398	402	1.45200 1.57200
5	8	4	1.405	403	406     1.33200	1.45200
5	8	4	1.004	419	419     0.924000 0.960000
5	8	4	0.849	420	420     0.828000 0.948000
5	8	4	0.849	422	422     0.828000 0.948000
5	8	4	0.923	421	422     0.936000 0.936000
5	8	4	0.782	424	424    0.744000 0.840000
5	8	5	0.849	420	420     0.852000 0.828000
5	8	5	0.849	422	422     0.852000 0.828000
5	8	5	0.782	424	424    0.852000 0.864000
5	9	4	1.962	379	382	1.83600 2.00400
5	9	4	1.805	384	389	1.70400 1.83600
5	9	4	1.661	390	397	1.63200 1.70400
5	9	4	1.523	398	402	1.42800 1.63200
5	9	4	1.405	403	406     1.32000	1.42800
5	9	4	0.849	420	420     0.840000 0.912000
5	9	4	0.849	422	422     0.840000 0.912000
5	9	4	0.923	421	422     0.900000 0.972000
5	9	4	0.782	424	424    0.732000 0.852000
5	9	5	1.661	390	397	1.46400 1.58400
5	9	5	1.523	398	402	1.45200 1.46400
5	9	5	1.405	403	406     1.33200	1.45200
5	9	5	1.004	419	419     0.984000 0.972000
5	9	5	0.849	420	420     0.828000 0.888000
5	9	5	0.849	422	422     0.828000 0.888000
5	9	5	0.923	421	422     0.876000 0.996000
5	9	5	0.782	424	424    0.828000 0.840000
5	10	4	1.962	379	382     1.90800	1.98000
5	10	4	1.523	398	402     1.42800	1.54800
5	10	4	0.849	420	420     0.840000 0.924000
5	10	4	0.849	422	422     0.840000 0.924000
5	10	4	0.923	421	422     0.912000 0.912000
5	10	4	0.782	424	424    0.792000 0.852000
5	10	5	1.962	379	382	1.93200 1.87200
5	10	5	1.805	384	389	1.69200 1.93200
5	10	5	1.661	390	397	1.64400 1.69200
5	10	5	1.523	398	402	1.48800 1.64400
5	10	5	1.405	403	406     1.32000	1.48800
5	10	5	1.092	417	418     1.04400 1.04400
5	10	5	1.004	419	419     1.00800 1.05600
5	10	5	0.849	420	420     0.900000 0.984000
5	10	5	0.849	422	422     0.900000 0.984000
5	10	5	0.923	421	422     0.972000 1.02000
5	10	5	0.782	424	424    0.732000 0.912000
5	11	4	0.849	420	420     0.876000 0.900000
5	11	4	0.849	422	422     0.876000 0.900000
5	11	4	0.923	421	422     0.888000 0.936000
5	11	5	1.962	379	382	1.93200 2.05200
5	11	5	1.805	384	389	1.77600 1.93200
5	11	5	1.661	390	397	1.63200 1.77600
5	11	5	1.523	398	402	1.50000 1.63200
5	11	5	1.405	403	406     1.32000	1.50000
5	11	5	1.092	417	418     1.06800 1.06800
5	11	5	1.004	419	419     1.03200 1.08000
5	11	5	0.849	420	420     0.912000 0.984000
5	11	5	0.849	422	422     0.912000 0.984000
5	11	5	0.923	421	422     0.972000 1.04400
5	11	5	0.782	424	424    0.732000 0.924000
5	12	5	1.962	379	382	1.95600 2.07600
5	12	5	1.805	384	389	1.83600 1.95600
5	12	5	1.661	390	397	1.62000 1.83600
5	12	5	1.523	398	402	1.50000 1.62000
5	12	5	1.405	403	406     1.32000	1.50000
5	12	5	1.190	410	416     1.10400 1.14000
5	12	5	1.092	417	418     1.08000 1.11600
5	12	5	1.004	419	419     1.04400 1.09200
5	12	5	0.849	420	420     0.888000 0.984000
5	12	5	0.849	422	422     0.888000 0.984000
5	12	5	0.923	421	422     0.972000 1.05600
5	12	5	0.782	424	424    0.804000 0.900000
5	13	5	1.962	379	382	1.82400 2.07600
5	13	5	1.805	384	389	1.68000 1.82400
5	13	5	1.661	390	397	1.53600 1.68000
5	13	5	1.523	398	402	1.50000 1.53600
5	13	5	1.405	403	406     1.39200	1.50000
5	13	5	1.190	410	416     1.10400 1.17600
5	13	5	1.092	417	418     1.10400 1.11600
5	13	5	1.004	419	419     1.04400 1.11600
5	13	5	0.849	420	420     0.876000 0.996000
5	13	5	0.849	422	422     0.876000 0.996000
5	13	5	0.923	421	422     0.984000 1.05600
5	14	5	1.962	379	382     1.94400	2.17200
5	14	5	1.190	410	416     1.14000 1.20000
5	14	5	1.004	419	419     0.972000 1.10400
5	14	5	0.923	419	422    0.924000 0.984000
5	15	5	1.004	419	419     1.12800 1.14000
6	8	4	1.805	384	389	1.80000 1.82400
6	8	4	1.661	390	397	1.62000 1.80000
6	8	4	1.523	398	402	1.52400 1.62000
6	8	4	1.405	403	406     1.35600	1.52400
6	8	4	1.004	419	419     0.912000 0.948000
6	8	4	0.849	420	420     0.756000 0.876000
